match_number,match_id,match_time,player_id,win_flag,elo_start,mon1,mon2,mon3,mon4,mon5,mon6,lead1,lead2,elo_end
2390,1658703603,2022-07-24T23:00:03Z,melondonkey,0,1642,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1617
2391,1658703799,2022-07-24T23:03:19Z,melondonkey,1,1617,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1641
2391,1658703799,2022-07-24T23:03:19Z,Sieglinde_Stratos,0,1692,Charizard,Grimmsnarl,Yveltal,Groudon,Gastrodon-East,Incineroar,Charizard,Grimmsnarl,1668
2392,1658704130,2022-07-24T23:08:50Z,pipwup14,1,1548,Calyrex-Ice,Palkia,Amoonguss,Incineroar,Tapu Fini,Porygon2,Porygon2,Incineroar,1573
2392,1658704130,2022-07-24T23:08:50Z,melondonkey,0,1641,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Urshifu,1616
2393,1658704449,2022-07-24T23:14:09Z,AstralOut,0,1575,Zamazenta-*,Buzzwole,Whimsicott,Calyrex-Shadow,Thundurus,Urshifu-*,Zamazenta-Crowned,Whimsicott,1557
2393,1658704449,2022-07-24T23:14:09Z,melondonkey,1,1616,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1634
2394,1658705055,2022-07-24T23:24:15Z,Sieglinde_Stratos,1,1631,Charizard,Grimmsnarl,Yveltal,Groudon,Gastrodon-East,Incineroar,Charizard,Grimmsnarl,1651
2394,1658705055,2022-07-24T23:24:15Z,melondonkey,0,1634,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1614
2395,1658705728,2022-07-24T23:35:28Z,melondonkey,0,1614,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1590
2395,1658705728,2022-07-24T23:35:28Z,NSM225,1,1546,Zacian-*,Thundurus,Landorus-Therian,Groudon,Venusaur,Urshifu-*,Zacian-Crowned,Venusaur,1570
2396,1658706057,2022-07-24T23:40:57Z,Fdtt,0,1531,Calyrex-Shadow,Zacian-*,Incineroar,Gastrodon,Rillaboom,Thundurus,Incineroar,Calyrex-Shadow,1514
2396,1658706057,2022-07-24T23:40:57Z,melondonkey,1,1590,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1607
2397,1658707719,2022-07-25T00:08:39Z,PibeBazooka,0,1589,Calyrex-Ice,Dialga,Dusclops,Exeggutor-Alola,Indeedee-F,Thundurus,Dusclops,Indeedee-F,1570
2397,1658707719,2022-07-25T00:08:39Z,melondonkey,1,1607,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1626
2398,1658709052,2022-07-25T00:30:52Z,Yoyo Rick,0,1691,Calyrex-Ice,Incineroar,Groudon,Charizard,Amoonguss,Regieleki,Charizard,Amoonguss,1687
2398,1658709052,2022-07-25T00:30:52Z,melondonkey,0,1626,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1608
2399,1658712447,2022-07-25T01:27:27Z,melondonkey,0,1608,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1592
2399,1658712447,2022-07-25T01:27:27Z,yuanyongqi2,1,1683,Zacian-*,Tornadus,Regieleki,Calyrex-Shadow,Amoonguss,Landorus-Therian,Amoonguss,Zacian-Crowned,1699
2400,1658712756,2022-07-25T01:32:36Z,melondonkey,1,1592,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1611
2400,1658712756,2022-07-25T01:32:36Z,Tiffng,0,1573,Groudon,Calyrex-Ice,Venusaur,Grimmsnarl,Porygon2,Regieleki,Porygon2,Grimmsnarl,1554
2401,1658713185,2022-07-25T01:39:45Z,melondonkey,0,1611,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1585
2401,1658713185,2022-07-25T01:39:45Z,CordVGC,1,1507,Dialga,Incineroar,Kyogre,Tornadus,Rillaboom,Landorus,Incineroar,Dialga,1533
2402,1658715713,2022-07-25T02:21:53Z,melondonkey,1,1585,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1609
2402,1658715713,2022-07-25T02:21:53Z,oc qlio,0,1649,Rillaboom,Zacian-*,Grimmsnarl,Incineroar,Zapdos,Kyogre,Grimmsnarl,Kyogre,1625
2403,1658770471,2022-07-25T17:34:31Z,michaelva,0,1521,Calyrex-Shadow,Whimsicott,Thundurus,Rillaboom,Kyogre,Grimmsnarl,Kyogre,Grimmsnarl,1506
2403,1658770471,2022-07-25T17:34:31Z,melondonkey,1,1608,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1623
2404,1658773602,2022-07-25T18:26:42Z,melondonkey,0,1623,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1608
2404,1658773602,2022-07-25T18:26:42Z,ggwvp,1,1703,Groudon,Yveltal,Venusaur,Incineroar,Slowbro,Regieleki,Incineroar,Slowbro,1718
2405,1658773872,2022-07-25T18:31:12Z,gendon12,1,1499,Dialga,Kyogre,Rillaboom,Incineroar,Thundurus,Grimmsnarl,Grimmsnarl,Dialga,1525
2405,1658773872,2022-07-25T18:31:12Z,melondonkey,0,1608,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1582
2406,1658787594,2022-07-25T22:19:54Z,ggwvp,1,1625,Groudon,Venusaur,Incineroar,Yveltal,Slowbro,Regieleki,Yveltal,Slowbro,1643
2406,1658787594,2022-07-25T22:19:54Z,melondonkey,0,1582,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1564
2407,1658788297,2022-07-25T22:31:37Z,melondonkey,1,1564,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1582
2407,1658788297,2022-07-25T22:31:37Z,shulek,0,1527,Lunala,Groudon,Incineroar,Grimmsnarl,Venusaur,Charizard,Incineroar,Grimmsnarl,1509
2408,1658788548,2022-07-25T22:35:48Z,melondonkey,1,1582,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1597
2408,1658788548,2022-07-25T22:35:48Z,FrozenThorn,0,1491,Zacian-*,Amoonguss,Kyogre,Ditto,Rotom-Heat,Whimsicott,Whimsicott,Kyogre,1476
2409,1658788836,2022-07-25T22:40:36Z,melondonkey,1,1597,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1616
2409,1658788836,2022-07-25T22:40:36Z,yupitsme,0,1572,Yveltal,Solgaleo,Regieleki,Rillaboom,Moltres,Bisharp,Yveltal,Bisharp,1553
2410,1658789105,2022-07-25T22:45:05Z,melondonkey,1,1616,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1633
2410,1658789105,2022-07-25T22:45:05Z,herofire81,0,1557,Kyogre,Weezing,Calyrex-Ice,Amoonguss,Incineroar,Zapdos,Weezing,Zapdos,1540
2411,1658789355,2022-07-25T22:49:15Z,melondonkey,0,1633,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1610
2411,1658789355,2022-07-25T22:49:15Z,Candy Coated Lie$,1,1583,Kyogre,Groudon,Tornadus,Venusaur,Urshifu-*,Indeedee-F,Kyogre,Tornadus,1606
2412,1658792555,2022-07-25T23:42:35Z,gibeworldsinvite,1,1576,Lunala,Incineroar,Groudon,Venusaur,Charizard,Grimmsnarl,Grimmsnarl,Charizard,1598
2412,1658792555,2022-07-25T23:42:35Z,melondonkey,0,1610,Zacian-*,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1588
2413,1658794112,2022-07-26T00:08:32Z,melondonkey,1,1588,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1618
2413,1658794112,2022-07-26T00:08:32Z,ayayaki,0,1785,Palkia,Calyrex-Ice,Amoonguss,Incineroar,Porygon2,Regieleki,Porygon2,Amoonguss,1755
2414,1658794518,2022-07-26T00:15:18Z,melondonkey,1,1618,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1643
2414,1658794518,2022-07-26T00:15:18Z,Tccr,0,1711,Solgaleo,Calyrex-Ice,Incineroar,Porygon2,Regieleki,Amoonguss,Regieleki,Amoonguss,1686
2415,1658794837,2022-07-26T00:20:37Z,marsgt,0,1496,Calyrex-Ice,Reshiram,Mimikyu,Incineroar,Rillaboom,Araquanid,Reshiram,Incineroar,1484
2415,1658794837,2022-07-26T00:20:37Z,melondonkey,1,1643,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Ditto,1655
2416,1658795683,2022-07-26T00:34:43Z,melondonkey,1,1655,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1675
2416,1658795683,2022-07-26T00:34:43Z,mc1GP,0,1649,Yveltal,Incineroar,Landorus-Therian,Kyogre,Grimmsnarl,Kartana,Grimmsnarl,Kyogre,1629
2417,1658795929,2022-07-26T00:38:49Z,melondonkey,0,1675,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1655
2417,1658795929,2022-07-26T00:38:49Z,FragolinaLover,1,1674,Whimsicott,Zekrom,Calyrex-Shadow,Kartana,Incineroar,Umbreon,Whimsicott,Kartana,1694
2418,1658796228,2022-07-26T00:43:48Z,melondonkey,0,1655,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1639
2418,1658796228,2022-07-26T00:43:48Z,Recollect Lines,1,1727,Lunala,Calyrex-Ice,Incineroar,Regieleki,Gastrodon-East,Grimmsnarl,Regieleki,Lunala,1743
2419,1658796447,2022-07-26T00:47:27Z,melondonkey,0,1639,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1617
2419,1658796447,2022-07-26T00:47:27Z,Karen De Finanzas,1,1609,Yveltal,Zacian-*,Sylveon,Regieleki,Incineroar,Latias,Sylveon,Yveltal,1631
2420,1658796739,2022-07-26T00:52:19Z,Tccr,1,1697,Solgaleo,Calyrex-Ice,Incineroar,Porygon2,Terrakion,Amoonguss,Solgaleo,Amoonguss,1712
2420,1658796739,2022-07-26T00:52:19Z,melondonkey,0,1617,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1602
2421,1658796978,2022-07-26T00:56:18Z,melondonkey,0,1602,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1576
2421,1658796978,2022-07-26T00:56:18Z,Introv4l,1,1485,Groudon,Lunala,Venusaur,Incineroar,Grimmsnarl,Charizard,Grimmsnarl,Charizard,1511
2422,1658797169,2022-07-26T00:59:29Z,melondonkey,1,1576,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1592
2422,1658797169,2022-07-26T00:59:29Z,PokeChampAT,0,1504,Grimmsnarl,Milotic,Whimsicott,Regieleki,Zacian-*,Yveltal,Whimsicott,Grimmsnarl,1488
2423,1658797568,2022-07-26T01:06:08Z,melondonkey,1,1592,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1615
2423,1658797568,2022-07-26T01:06:08Z,pokipls,0,1651,Groudon,Celesteela,Calyrex-Ice,Venusaur,Porygon2,Gastrodon,Celesteela,Groudon,1628
2424,1658797913,2022-07-26T01:11:53Z,melondonkey,1,1615,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1637
2424,1658797913,2022-07-26T01:11:53Z,Tobacco Koko,0,1650,Lunala,Kyogre,Landorus-Therian,Amoonguss,Regieleki,Incineroar,Lunala,Regieleki,1628
2425,1658798122,2022-07-26T01:15:22Z,melondonkey,0,1637,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1615
2425,1658798122,2022-07-26T01:15:22Z,Thyrone Solis,1,1598,Zacian-*,Kyogre,Kartana,Shedinja,Incineroar,Thundurus,Zacian-Crowned,Incineroar,1620
2426,1658798470,2022-07-26T01:21:10Z,melondonkey,1,1615,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Calyrex-Shadow,1638
2426,1658798470,2022-07-26T01:21:10Z,Donn,0,1666,Thundurus,Rillaboom,Incineroar,Indeedee-F,Calyrex-Shadow,Zacian-*,Indeedee-F,Zacian-Crowned,1643
2427,1658879959,2022-07-26T23:59:19Z,melondonkey,0,1613,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1600
2427,1658879959,2022-07-26T23:59:19Z,apple appstores,1,1740,Palkia,Calyrex-Ice,Incineroar,Amoonguss,Porygon2,Regieleki,Porygon2,Incineroar,1753
2428,1658880333,2022-07-27T00:05:33Z,ToYourEternatus,0,1680,Zacian-*,Kyogre,Incineroar,Thundurus,Whimsicott,Amoonguss,Whimsicott,Kyogre,1655
2428,1658880333,2022-07-27T00:05:33Z,melondonkey,1,1600,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1625
2429,1658880612,2022-07-27T00:10:12Z,Evil Phamton,0,1518,Zacian-*,Calyrex-Shadow,Thundurus,Gastrodon-East,Incineroar,Rillaboom,Calyrex-Shadow,Incineroar,1504
2429,1658880612,2022-07-27T00:10:12Z,melondonkey,1,1625,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1639
2430,1658880823,2022-07-27T00:13:43Z,2023go,0,1527,Zamazenta-*,Groudon,Thundurus,Incineroar,Tapu Lele,Urshifu-*,Zamazenta-Crowned,Incineroar,1513
2430,1658880823,2022-07-27T00:13:43Z,melondonkey,1,1639,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Whimsicott,Kyurem-White,1653
2431,1658881680,2022-07-27T00:28:00Z,melondonkey,0,1653,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1632
2431,1658881680,2022-07-27T00:28:00Z,Father Dijon,1,1635,Groudon,Charizard,Whimsicott,Incineroar,Zacian-*,Gastrodon-East,Zacian-Crowned,Whimsicott,1656
2432,1658881844,2022-07-27T00:30:44Z,Zorm714,1,1499,Kyogre,Zacian-*,Tornadus,Venusaur,Landorus-Therian,Celesteela,Zacian-Crowned,Venusaur,1526
2432,1658881844,2022-07-27T00:30:44Z,melondonkey,0,1632,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1605
2433,1658882090,2022-07-27T00:34:50Z,2023go,0,1526,Zamazenta-*,Groudon,Thundurus,Incineroar,Tapu Lele,Urshifu-*,Urshifu,Tapu Lele,1510
2433,1658882090,2022-07-27T00:34:50Z,melondonkey,1,1605,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Whimsicott,1621
2434,1658882380,2022-07-27T00:39:40Z,melondonkey,0,1621,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1598
2434,1658882380,2022-07-27T00:39:40Z,Hoho1234,1,1567,Zacian-*,Kyogre,Grimmsnarl,Incineroar,Rillaboom,Amoonguss,Grimmsnarl,Zacian-Crowned,1590
2435,1658882795,2022-07-27T00:46:35Z,melondonkey,0,1598,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1575
2435,1658882795,2022-07-27T00:46:35Z,Zorm714,1,1546,Kyogre,Zacian-*,Tornadus,Venusaur,Landorus-Therian,Celesteela,Zacian-Crowned,Venusaur,1569
2436,1658883025,2022-07-27T00:50:25Z,ToYourEternatus,1,1622,Zacian-*,Incineroar,Thundurus,Whimsicott,Amoonguss,Kyogre,Zacian-Crowned,Whimsicott,1639
2436,1658883025,2022-07-27T00:50:25Z,melondonkey,0,1575,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1558
2437,1658943900,2022-07-27T17:45:00Z,Sohotimetravel,0,1559,Kyogre,Rillaboom,Zacian-*,Incineroar,Grimmsnarl,Thundurus,Grimmsnarl,Zacian-Crowned,1538
2437,1658943900,2022-07-27T17:45:00Z,melondonkey,1,1536,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1557
2438,1658946589,2022-07-27T18:29:49Z,melondonkey,1,1557,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Ditto,1577
2438,1658946589,2022-07-27T18:29:49Z,spyxfamloveiswar,0,1554,Kyurem-White,Ditto,Urshifu-*,Talonflame,Indeedee-F,Calyrex-Shadow,Indeedee-F,Kyurem-White,1534
2439,1658948304,2022-07-27T18:58:24Z,melondonkey,1,1577,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1600
2439,1658948304,2022-07-27T18:58:24Z,keratoconus,0,1633,Tornadus,Kyogre,Zacian-*,Venusaur,Torkoal,Landorus-Therian,Tornadus,Zacian-Crowned,1610
2440,1658948671,2022-07-27T19:04:31Z,Peter11415,1,1432,Landorus,Thundurus-Therian,Tornadus,Zacian-*,Tyranitar,Groudon,Groudon,Tornadus,1461
2440,1658948671,2022-07-27T19:04:31Z,melondonkey,0,1600,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1571
2441,1658949186,2022-07-27T19:13:06Z,Dorank003,0,1524,Tornadus,Kyogre,Regieleki,Zacian-*,Amoonguss,Kartana,Amoonguss,Zacian-Crowned,1507
2441,1658949186,2022-07-27T19:13:06Z,melondonkey,1,1571,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1588
2442,1658949378,2022-07-27T19:16:18Z,melondonkey,1,1588,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1607
2442,1658949378,2022-07-27T19:16:18Z,fubakle,0,1582,Charizard,Grimmsnarl,Calyrex-Shadow,Groudon,Rillaboom,Thundurus,Charizard,Grimmsnarl,1558
2443,1658952303,2022-07-27T20:05:03Z,melondonkey,0,1607,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1591
2443,1658952303,2022-07-27T20:05:03Z,Cookie Black Hole,1,1670,Incineroar,Groudon,Venusaur,Charizard,Lunala,Grimmsnarl,Lunala,Grimmsnarl,1686
2444,1658953767,2022-07-27T20:29:27Z,melondonkey,0,1591,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1578
2444,1658953767,2022-07-27T20:29:27Z,9high,1,1714,Thundurus,Dialga,Kyogre,Incineroar,Rillaboom,Grimmsnarl,Incineroar,Grimmsnarl,1727
2445,1658954055,2022-07-27T20:34:15Z,melondonkey,1,1578,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1601
2445,1658954055,2022-07-27T20:34:15Z,MarioGSV,0,1632,Zacian-*,Palkia,Rillaboom,Regieleki,Incineroar,Grimmsnarl,Regieleki,Grimmsnarl,1609
2446,1658960344,2022-07-27T22:19:04Z,melondonkey,0,1600,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1579
2446,1658960344,2022-07-27T22:19:04Z,MinN31,1,1580,Zygarde,Yveltal,Volcarona,Incineroar,Amoonguss,Regieleki,Yveltal,Volcarona,1601
2447,1658960737,2022-07-27T22:25:37Z,L+Ratio+Psyduck,0,1468,Calyrex-Shadow,Talonflame,Sableye,Yveltal,Landorus-Therian,Rillaboom,Yveltal,Talonflame,1454
2447,1658960737,2022-07-27T22:25:37Z,melondonkey,1,1579,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1593
2448,1659030655,2022-07-28T17:50:55Z,melondonkey,1,1593,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1617
2448,1659030655,2022-07-28T17:50:55Z,iS o N ii C Xz,0,1657,Zacian-*,Kyogre,Whimsicott,Landorus-Therian,Kartana,Amoonguss,Zacian-Crowned,Amoonguss,1633
2449,1659037269,2022-07-28T19:41:09Z,melondonkey,1,1617,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1635
2449,1659037269,2022-07-28T19:41:09Z,Cbh007,0,1581,Amoonguss,Calyrex-Ice,Incineroar,Palkia,Porygon2,Tapu Fini,Tapu Fini,Porygon2,1563
2450,1659037615,2022-07-28T19:46:55Z,melondonkey,0,1635,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1615
2450,1659037615,2022-07-28T19:46:55Z,Angel zadkiel,1,1631,Incineroar,Amoonguss,Landorus-Therian,Thundurus,Lunala,Kyogre,Lunala,Thundurus,1651
2451,1659037893,2022-07-28T19:51:33Z,melondonkey,1,1615,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1640
2451,1659037893,2022-07-28T19:51:33Z,diet pepsi vgc,0,1695,Zacian-*,Kyogre,Whimsicott,Thundurus,Regieleki,Umbreon,Kyogre,Whimsicott,1670
2452,1659044141,2022-07-28T21:35:41Z,melondonkey,0,1622,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1601
2452,1659044141,2022-07-28T21:35:41Z,mimacro,1,1608,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Grimmsnarl,Zacian-Crowned,1629
2453,1659044337,2022-07-28T21:38:57Z,Testing0294,1,1669,Calyrex-Ice,Palkia,Incineroar,Amoonguss,Porygon2,Alcremie,Amoonguss,Porygon2,1685
2453,1659044337,2022-07-28T21:38:57Z,melondonkey,0,1601,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1585
2454,1659045944,2022-07-28T22:05:44Z,mimacro,0,1685,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Grimmsnarl,Zacian-Crowned,1659
2454,1659045944,2022-07-28T22:05:44Z,melondonkey,1,1585,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1611
2455,1659046088,2022-07-28T22:08:08Z,melondonkey,1,1611,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Urshifu,Kyurem-White,1625
2455,1659046088,2022-07-28T22:08:08Z,badalakazam,0,1510,Ho-Oh,Grimmsnarl,Dragapult,Groudon,Gastrodon,Porygon2,Grimmsnarl,Groudon,1496
2456,1659046526,2022-07-28T22:15:26Z,melondonkey,1,1625,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1641
2456,1659046526,2022-07-28T22:15:26Z,MIYEONFAN57,0,1562,Tornadus,Zacian-*,Kyogre,Kartana,Incineroar,Landorus-Therian,Tornadus,Zacian-Crowned,1546
2457,1659046723,2022-07-28T22:18:43Z,melondonkey,0,1641,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1622
2457,1659046723,2022-07-28T22:18:43Z,freshfrench,1,1653,Kyogre,Zacian-*,Incineroar,Grimmsnarl,Zapdos,Amoonguss,Zacian-Crowned,Grimmsnarl,1672
2458,1659047131,2022-07-28T22:25:31Z,melondonkey,0,1622,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1603
2458,1659047131,2022-07-28T22:25:31Z,Bucko VGC,1,1645,Whimsicott,Regieleki,Solgaleo,Urshifu-*,Calyrex-Shadow,Thundurus,Calyrex-Shadow,Regieleki,1664
2459,1659047377,2022-07-28T22:29:37Z,melondonkey,0,1603,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1584
2459,1659047377,2022-07-28T22:29:37Z,Ssdsled,1,1624,Lunala,Groudon,Charizard,Incineroar,Venusaur,Porygon2,Charizard,Lunala,1643
2460,1659047956,2022-07-28T22:39:16Z,Ren_SZ,0,1563,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Zacian-Crowned,Grimmsnarl,1544
2460,1659047956,2022-07-28T22:39:16Z,melondonkey,1,1584,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1603
2461,1659049105,2022-07-28T22:58:25Z,melondonkey,0,1577,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1559
2461,1659049105,2022-07-28T22:58:25Z,Bucko VGC,1,1611,Whimsicott,Regieleki,Solgaleo,Urshifu-*,Calyrex-Shadow,Thundurus,Whimsicott,Calyrex-Shadow,1629
2462,1659050631,2022-07-28T23:23:51Z,sillysuxatpkmn,0,1549,Calyrex-Shadow,Blastoise,Coalossal,Thundurus,Rillaboom,Zacian-*,Zacian-Crowned,Thundurus,1530
2462,1659050631,2022-07-28T23:23:51Z,melondonkey,1,1559,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1578
2463,1659053873,2022-07-29T00:17:53Z,MorangoTango,0,1616,Kyogre,Charizard,Whimsicott,Regieleki,Clefairy,Calyrex-Shadow,Charizard,Whimsicott,1594
2463,1659053873,2022-07-29T00:17:53Z,melondonkey,1,1578,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1600
2464,1659131865,2022-07-29T21:57:45Z,melondonkey,1,1564,Calyrex-Shadow,Kyurem-White,Ditto,Whimsicott,Sableye,Urshifu-*,Sableye,Kyurem-White,1585
